init_node	term_node	capacity	length	free_flow_time	b	power	speed	toll	link_type	volume	cost	travel_time	generalized cost
7432	7356	711	0.41	0.984	0.15	4	25	0	1	116.2606311	1.086605521	0.984105521	1.394105521
7432	11707	549	0.06	0.144	0.15	4	25	0	1	121.67	0.159052107	0.144052107	0.204052107
7433	2378	711	0.19	0.456	0.15	4	25	0	1	275.1226332	0.505033497	0.457533497	0.647533497
7433	2406	711	0.19	0.456	0.15	4	22	0	1	40.24791694	0.503500702	0.456000702	0.646000702
7433	6737	396	0.33	0.792	0.15	4	22	0	1	420.1612372	1.025056542	0.942556542	1.272556542
7433	9155	396	0.62	1.488	0.15	4	25	0	1	475.8379821	2.108318015	1.953318015	2.573318015
7434	5551	450	0.6	0.9	0.15	4	40	0	1	231.8182366	1.05950767	0.90950767	1.50950767
7434	5562	810	0.47	0.705	0.15	4	40	0	1	186.8036785	0.822799145	0.705299145	1.175299145
7434	9800	810	0.79	1.58	0.15	4	29	0	1	72.15	1.777514919	1.580014919	2.370014919
7435	2550	1292	0.35	0.7	0.15	4	28	0	1	805.597664	0.803371283	0.715871283	1.065871283
7435	7429	2095.199951	0.07	0.14	0.15	4	28	0	1	1806.528809	0.169106385	0.151606385	0.221606385
7435	7437	2357.100098	0.08	0.16	0.15	4	28	0	1	1317.736373	0.1823443	0.1623443	0.2423443
7436	7424	405	0.25	0.6	0.15	4	25	0	1	115.64	0.663098211	0.600598211	0.850598211
7436	7439	405	0.17	0.408	0.15	4	25	0	1	299.4007585	0.468778599	0.426278599	0.596278599
7436	7515	1368	0.51	1.02	0.15	4	28	0	1	0	1.1475	1.02	1.53
7436	10104	1800	0.11	0.22	0.15	4	28	0	1	120.59	0.247500665	0.220000665	0.330000665
7437	2551	1330	0.35	0.7	0.15	4	28	0	1	1219.517388	0.861722354	0.774222354	1.124222354
7437	2553	3375.600098	0.25	0.5	0.15	4	28	0	1	311.7960903	0.562505459	0.500005459	0.750005459
7437	7435	2357.100098	0.08	0.16	0.15	4	28	0	1	1259.943068	0.181959309	0.161959309	0.241959309
7437	7438	2095.199951	0.09	0.18	0.15	4	28	0	1	29.69	0.202500001	0.180000001	0.270000001
7438	2552	711	0.35	0.7	0.15	4	28	0	1	772.7406163	0.934002777	0.846502777	1.196502777
7438	7437	2357.100098	0.09	0.18	0.15	4	28	0	1	201.0023094	0.202501428	0.180001428	0.270001428
7438	10106	2619	0.17	0.408	0.15	4	24	0	1	515.2085352	0.450591652	0.408091652	0.578091652
7439	2553	2502.600098	0.22	0.44	0.15	4	28	0	1	50.41	0.495000011	0.440000011	0.660000011
7439	7436	405	0.17	0.408	0.15	4	25	0	1	115.64	0.450906784	0.408406784	0.578406784
7439	7525	2240.699951	0.53	1.06	0.15	4	28	0	1	253.3071051	1.192525969	1.060025969	1.590025969
7439	10373	396	0.31	0.744	0.15	4	25	0	1	357.8897437	0.895952702	0.818452702	1.128452702
7440	4362	620	0.19	0.38	0.15	4	30	0	1	120.7488726	0.427582005	0.380082005	0.570082005
7440	4548	8500	1.48	1.716	0.15	4	44	0	1	9885.343755	2.556868832	2.186868832	3.666868832
7441	4361	9500	0.33	0.383	0.15	4	44	0	1	9106.630512	0.514009464	0.431509464	0.761509464
7441	4362	620	0.11	0.22	0.15	4	30	0	1	796.5517212	0.337408987	0.309908987	0.419908987
7442	7152	810	0.2	0.48	0.15	4	25	0	1	315.87	0.531665045	0.481665045	0.681665045
7442	8708	450	0.21	0.42	0.15	4	29	0	1	530.3757359	0.594069627	0.541569627	0.751569627
7442	8710	900	0.25	0.5	0.15	4	29	0	1	241.9560318	0.562891775	0.500391775	0.750391775
7443	4331	620	0.13	0.26	0.15	4	30	0	1	491.7315222	0.307931568	0.275431568	0.405431568
7443	8051	8000	0.38	0.305	0.15	4	62	0	2	11734.35787	0.611771965	0.516771965	0.896771965
7444	7290	900	0.86	1.72	0.15	4	27	0	1	796.8813862	2.093571231	1.878571231	2.738571231
7444	7445	630	0.41	0.984	0.15	4	25	0	1	0	1.0865	0.984	1.394
7444	8077	810	0.3	0.514	0.15	4	33	0	1	244.8219735	0.589643452	0.514643452	0.814643452
7445	7444	360	0.41	0.984	0.15	4	25	0	1	0	1.0865	0.984	1.394
7445	11274	340	0.25	0.6	0.15	4	25	0	1	277.19	0.702259149	0.639759149	0.889759149
7445	11277	900	0.73	1.46	0.15	4	27	0	1	546.36	1.672243335	1.489743335	2.219743335
7446	7722	360	0.25	0.6	0.15	4	22	0	1	0	0.6625	0.6	0.85
7446	7723	1260	0.48	0.72	0.15	4	37	0	1	0	0.84	0.72	1.2
7447	7019	657	0.25	0.6	0.15	4	22	0	1	488.0911749	0.689914786	0.627414786	0.877414786
7447	7582	810	0.41	0.984	0.15	4	22	0	1	197.6768972	1.087023564	0.984523564	1.394523564
7447	9081	2520	0.48	0.96	0.15	4	28	0	1	1522.731255	1.099197885	0.979197885	1.459197885
7447	10953	2520	0.51	1.02	0.15	4	28	0	1	1216.801299	1.155817023	1.028317023	1.538317023
7448	6277	1980	0.5	1	0.15	4	28	0	1	1844.475262	1.23795926	1.11295926	1.61295926
7448	7499	396	0.06	0.144	0.15	4	22	0	1	537.2160864	0.232159216	0.217159216	0.277159216
7448	7557	1440	0.5	1	0.15	4	28	0	1	1895.908982	1.575724563	1.450724563	1.950724563
7448	10622	450	0.5	1.2	0.15	4	22	0	1	523.2290581	1.653995434	1.528995434	2.028995434
7449	8133	315	0.11	0.264	0.15	4	25	0	1	386.73	0.381467245	0.353967245	0.463967245
7449	8134	810	0.31	0.744	0.15	4	22	0	1	127.85	0.821569267	0.744069267	1.054069267
7450	8311	396	0.38	0.912	0.15	4	22	0	1	634.9641862	1.911278647	1.816278647	2.196278647
7450	10164	711	0.13	0.312	0.15	4	22	0	1	436.0368314	0.351120033	0.318620033	0.448620033
7450	10611	1786	0.55	1.1	0.15	4	28	0	1	2134.468497	1.574102334	1.436602334	1.986602334
7450	10612	1292	0.55	0.943	0.15	4	32	0	1	1801.12257	1.614727169	1.477227169	2.027227169
7451	4433	1580	0.35	0.84	0.15	4	24	0	1	661.0904605	0.931361764	0.843861764	1.193861764
7451	8695	1957	0.19	0.285	0.15	4	36	0	1	1568.802747	0.350154124	0.302654124	0.492654124
7451	8696	405	0.17	0.408	0.15	4	22	0	1	370.0333448	0.493147618	0.450647618	0.620647618
7451	10612	1292	0.38	0.57	0.15	4	36	0	1	1854.290838	1.027766746	0.932766746	1.312766746
7452	7218	360	0.25	0.6	0.15	4	25	0	1	0	0.6625	0.6	0.85
7452	7219	860	0.25	0.429	0.15	4	35	0	1	0	0.4915	0.429	0.679
7453	7218	450	0.88	1.76	0.15	4	27	0	1	0	1.98	1.76	2.64
7453	8354	3800	0.41	0.389	0.15	4	52	0	2	3459.830716	0.531598292	0.429098292	0.839098292
7453	11324	3800	0.7	0.562	0.15	4	62	0	2	3870.747177	0.827755387	0.652755387	1.352755387
7454	3574	730	1.77	2.36	0.15	4	44	0	1	401.6896128	2.834954448	2.392454448	4.162454448
7454	8200	630	0.54	0.926	0.15	4	33	0	1	102.39	1.06109691	0.92609691	1.46609691
7454	8202	1980	0.4	0.6	0.15	4	40	0	1	2243.994691	0.848480373	0.748480373	1.148480373
7454	8205	2160	0.87	1.044	0.15	4	47	0	1	939.92	1.267114878	1.049614878	1.919614878
7455	7456	396	0.48	1.152	0.15	4	25	0	1	530.7183152	1.82946717	1.70946717	2.18946717
7455	8371	1400	0.51	1.224	0.15	4	24	0	1	934.2426121	1.387908201	1.260408201	1.770408201
7455	10608	711	0.5	1.2	0.15	4	25	0	1	226.28	1.326846625	1.201846625	1.701846625
7456	7052	729	0.5	1.2	0.15	4	25	0	1	847.871547	1.654368936	1.529368936	2.029368936
7456	7455	396	0.48	1.152	0.15	4	25	0	1	646.8272666	2.502031605	2.382031605	2.862031605
7456	7905	1980	0.87	1.74	0.15	4	29	0	1	1797.104732	2.134622322	1.917122322	2.787122322
7456	10615	729	0.52	1.248	0.15	4	25	0	1	583.8277817	1.455007808	1.325007808	1.845007808
7457	4380	729	0.26	0.624	0.15	4	25	0	1	799.7846965	0.824599502	0.759599502	1.019599502
7457	7067	711	0.51	1.224	0.15	4	22	0	1	660.4722377	1.488213859	1.360713859	1.870713859
7457	7458	405	0.5	1.2	0.15	4	25	0	1	236.0689417	1.345778195	1.220778195	1.720778195
7457	7902	1880	0.5	1.2	0.15	4	24	0	1	1244.974476	1.35961648	1.23461648	1.73461648
7458	2848	1800	0.31	0.744	0.15	4	24	0	1	2298.763261	1.118359645	1.040859645	1.350859645
7458	7457	405	0.5	1.2	0.15	4	25	0	1	149.77	1.328366292	1.203366292	1.703366292
7458	10610	1980	0.5	1.2	0.15	4	24	0	1	2093.588951	1.549997356	1.424997356	1.924997356
7458	12491	405	0.32	0.768	0.15	4	25	0	1	337.2126013	0.903366563	0.823366563	1.143366563
7459	4357	3492	0.23	0.46	0.15	4	28	0	1	1240.070256	0.51859733	0.46109733	0.69109733
7459	4362	2970	0.13	0.26	0.15	4	28	0	1	250.47	0.292501973	0.260001973	0.390001973
7459	10106	2619	0.16	0.384	0.15	4	24	0	1	793.5797412	0.42448556	0.38448556	0.54448556
7460	7190	1440	0.25	0.5	0.15	4	28	0	1	1097.17282	0.587776181	0.525276181	0.775276181
7460	7285	1440	0.25	0.5	0.15	4	28	0	1	815.9845955	0.570232842	0.507732842	0.757732842
7460	10372	1360	0.21	0.42	0.15	4	28	0	1	285.4319949	0.472622235	0.420122235	0.630122235
7461	2051	1400	0.31	0.744	0.15	4	24	0	1	1008.097049	0.851502775	0.774002775	1.084002775
7461	2056	1292	0.4	0.8	0.15	4	28	0	1	1837.618945	1.391080885	1.291080885	1.691080885
7461	7462	1292	0.11	0.22	0.15	4	28	0	1	1921.170058	0.408834454	0.381334454	0.491334454
7461	10374	1400	0.13	0.312	0.15	4	24	0	1	781.5752003	0.349045868	0.316545868	0.446545868
7462	2849	1880	0.25	0.375	0.15	4	36	0	1	2706.711494	0.679190176	0.616690176	0.866690176
7462	7461	1292	0.11	0.22	0.15	4	28	0	1	1761.601493	0.361549809	0.334049809	0.444049809
7462	7463	1292	0.7	1.4	0.15	4	28	0	1	1597.224678	2.065493534	1.890493534	2.590493534
7462	10374	1360	0.12	0.18	0.15	4	36	0	1	2051.761083	0.349867007	0.319867007	0.439867007
7463	7462	1292	0.7	1.4	0.15	4	28	0	1	1614.035609	2.086471793	1.911471793	2.611471793
7463	7472	3090	0.23	0.46	0.15	4	28	0	1	1507.851129	0.521412452	0.463912452	0.693912452
7463	7474	1440	0.5	1	0.15	4	28	0	1	1814.281345	1.502972176	1.377972176	1.877972176
7463	8319	2880	0.12	0.206	0.15	4	32	0	1	2332.012954	0.249283495	0.219283495	0.339283495
7464	7465	720	0.14	0.28	0.15	4	29	0	1	721.0953548	0.357256167	0.322256167	0.462256167
7464	10791	1360	0.3	0.514	0.15	4	32	0	1	1690.91886	0.7732425	0.6982425	0.9982425
7464	12255	1360	0.24	0.36	0.15	4	36	0	1	747.4201514	0.424926033	0.364926033	0.604926033
7465	7464	810	0.14	0.28	0.15	4	29	0	1	451.9657877	0.319071285	0.284071285	0.424071285
7465	10797	1400	0.06	0.103	0.15	4	32	0	1	1436.414262	0.135121238	0.120121238	0.180121238
7465	12254	1440	0.04	0.069	0.15	4	32	0	1	1504.815472	0.091343075	0.081343075	0.121343075
7465	12255	1440	0.21	0.36	0.15	4	32	0	1	2049.50747	0.634085743	0.581585743	0.791585743
7466	8440	405	0.4	0.96	0.15	4	24	0	1	547.6329761	1.541394103	1.441394103	1.841394103
7466	10528	729	0.46	0.789	0.15	4	33	0	1	674.6236383	0.99079693	0.87579693	1.33579693
7466	12116	810	0.06	0.103	0.15	4	33	0	1	32.87354521	0.118000042	0.103000042	0.163000042
7467	9138	770	0.51	1.224	0.15	4	23	0	1	24.51377669	1.351500189	1.224000189	1.734000189
7467	10506	430	0.75	1.5	0.15	4	27	0	1	92.86	1.687989354	1.500489354	2.250489354
7467	10510	770	0.49	1.176	0.15	4	23	0	1	22.83	1.298500136	1.176000136	1.666000136
7468	2746	1980	0.86	1.147	0.15	4	42	0	1	1884.025387	1.503039551	1.288039551	2.148039551
7468	9095	1620	0.4	0.6	0.15	4	38	0	1	2204.177565	1.008438627	0.908438627	1.308438627
7468	9096	2100	0.15	0.225	0.15	4	36	0	1	866.1534164	0.263476733	0.225976733	0.375976733
7469	5930	1360	0.06	0.144	0.15	4	24	0	1	940.1908035	0.163933579	0.148933579	0.208933579
7469	6198	1980	0.23	0.552	0.15	4	24	0	1	1348.075456	0.627292066	0.569792066	0.799792066
7469	8796	396	0.06	0.144	0.15	4	22	0	1	817.148127	0.550630192	0.535630192	0.595630192
7469	9014	486	0.22	0.528	0.15	4	22	0	1	578.9742784	0.742520751	0.687520751	0.907520751
7470	125	100000	0.25	0	0.15	4	25	0	3	386	0.0625	0	0.25
7470	2023	405	0.24	0.576	0.15	4	22	0	1	520.6086254	0.871906054	0.811906054	1.051906054
7470	2028	729	0.26	0.624	0.15	4	22	0	1	176.4309334	0.689321118	0.624321118	0.884321118
7470	2032	720	0.37	0.74	0.15	4	28	0	1	634.2416238	0.899336231	0.806836231	1.176836231
7470	2040	729	0.23	0.46	0.15	4	28	0	1	1132.840718	0.919859611	0.862359611	1.092359611
7470	7030	648	0.12	0.24	0.15	4	28	0	1	1207.838199	0.704547763	0.674547763	0.794547763
7471	12487	1440	0.47	0.94	0.15	4	28	0	1	1676.711599	1.316680677	1.199180677	1.669180677
7471	12491	1980	0.19	0.38	0.15	4	28	0	1	1024.985429	0.431593406	0.384093406	0.574093406
7472	7463	2040	0.23	0.46	0.15	4	28	0	1	1831.008283	0.562280574	0.504780574	0.734780574
7472	7493	729	0.43	1.032	0.15	4	25	0	1	0	1.1395	1.032	1.462
7472	12573	1292	0.34	0.68	0.15	4	28	0	1	1507.851129	0.954227381	0.869227381	1.209227381
7473	2050	1360	0.49	1.176	0.15	4	24	0	1	1308.062566	1.449458307	1.326958307	1.816958307
7473	12491	1980	0.19	0.38	0.15	4	28	0	1	1768.351599	0.463765074	0.416265074	0.606265074
7474	7463	1440	0.5	1	0.15	4	28	0	1	1754.86741	1.455840391	1.330840391	1.830840391
7474	7566	1440	0.51	1.02	0.15	4	28	0	1	1579.059707	1.368725747	1.241225747	1.751225747
7474	10374	1400	0.49	1.176	0.15	4	24	0	1	841.5865055	1.321534643	1.199034643	1.689034643
7474	10375	1920	0.5	1.2	0.15	4	24	0	1	1101.497084	1.344498491	1.219498491	1.719498491
7475	3973	2160	0.18	0.432	0.15	4	24	0	1	364.6964226	0.477052661	0.432052661	0.612052661
7475	7476	711	0.42	1.008	0.15	4	25	0	1	0	1.113	1.008	1.428
7475	12120	1440	0.11	0.264	0.15	4	24	0	1	279.4823842	0.291556191	0.264056191	0.374056191
7476	7475	396	0.42	1.008	0.15	4	25	0	1	0	1.113	1.008	1.428
7476	7477	396	0.08	0.192	0.15	4	25	0	1	0	0.212	0.192	0.272
7476	10529	405	0.06	0.144	0.15	4	25	0	1	313.8296654	0.166787708	0.151787708	0.211787708
7476	12268	405	0.29	0.696	0.15	4	25	0	1	159.81	0.771031024	0.698531024	0.988531024
7477	7476	711	0.08	0.192	0.15	4	25	0	1	0	0.212	0.192	0.272
7477	10529	2100	0.11	0.165	0.15	4	36	0	1	1077.613909	0.194216132	0.166716132	0.276716132
7477	12269	972	0.35	0.6	0.15	4	33	0	1	1010.626147	0.792681551	0.705181551	1.055181551
7478	7479	450	0.5	1.2	0.15	4	22	0	1	150.4398028	1.327248399	1.202248399	1.702248399
7478	10816	1440	0.51	1.02	0.15	4	28	0	1	1805.492337	1.525615134	1.398115134	1.908115134
7478	10817	450	0.55	1.32	0.15	4	22	0	1	376.19	1.55420393	1.41670393	1.96670393
7478	12218	1980	0.43	0.86	0.15	4	28	0	1	2665.236118	1.39101784	1.28351784	1.71351784
7479	7478	450	0.5	1.2	0.15	4	22	0	1	0	1.325	1.2	1.7
7479	8892	1440	0.49	0.84	0.15	4	32	0	1	1803.533923	1.272540079	1.150040079	1.640040079
7479	9929	2160	0.5	0.857	0.15	4	32	0	1	2364.280627	1.166524132	1.041524132	1.541524132
7480	8541	729	0.17	0.408	0.15	4	22	0	1	322.7890503	0.452852429	0.410352429	0.580352429
7480	12457	405	0.1	0.24	0.15	4	25	0	1	663.8293965	0.524841389	0.499841389	0.599841389
7480	12459	405	0.12	0.288	0.15	4	25	0	1	674.1964318	0.64974887	0.61974887	0.73974887
7481	2568	396	0.45	1.08	0.15	4	22	0	1	283.1741103	1.234859268	1.122359268	1.572359268
7481	7482	810	0.14	0.24	0.15	4	33	0	1	97.5078861	0.27500756	0.24000756	0.38000756
7481	7527	630	0.56	0.96	0.15	4	35	0	1	632.9604081	1.246725797	1.106725797	1.666725797
7482	7481	1080	0.14	0.24	0.15	4	33	0	1	303.2819037	0.275223869	0.240223869	0.380223869
7482	7548	810	1.03	1.545	0.15	4	36	0	1	837.1091734	2.066867505	1.809367505	2.839367505
7482	10883	1360	0.42	0.63	0.15	4	36	0	1	1098.139594	0.77517042	0.67017042	1.09017042
7483	10900	1620	1.75	2.333	0.15	4	45	0	1	1759.159297	3.257093846	2.819593846	4.569593846
7483	10905	1620	0.21	0.315	0.15	4	38	0	1	974.1263959	0.373677361	0.321177361	0.531177361
7483	10906	450	0.1	0.24	0.15	4	22	0	1	358.7177483	0.279536636	0.254536636	0.354536636
7484	2483	2322	0.1	0.15	0.15	4	36	0	1	50.55136402	0.175000005	0.150000005	0.250000005
7484	7485	2673	0.2	0.3	0.15	4	36	0	1	482.1599342	0.350047641	0.300047641	0.500047641
7484	9230	1944	0.1	0.15	0.15	4	36	0	1	369.18	0.175029265	0.150029265	0.250029265
7485	7484	2187	0.2	0.3	0.15	4	36	0	1	419.731364	0.350061052	0.300061052	0.500061052
7485	7487	1450	0.09	0.18	0.15	4	30	0	1	234.9937763	0.202518626	0.180018626	0.270018626
7485	9231	1450	0.09	0.18	0.15	4	30	0	1	418.8699342	0.202688022	0.180188022	0.270188022
7485	9921	1458	0.22	0.377	0.15	4	32	0	1	155.86	0.432007385	0.377007385	0.597007385
7486	7488	620	0.2	0.4	0.15	4	30	0	1	247.06	0.451512844	0.401512844	0.601512844
7486	9231	7600	0.03	0.035	0.15	4	42	0	1	7952.77526	0.048794769	0.041294769	0.071294769
7487	4393	7600	0.27	0.313	0.15	4	42	0	1	8523.624811	0.454781134	0.387281134	0.657281134
7488	4100	4714.200195	0.05	0.1	0.15	4	28	0	1	582.97	0.112503508	0.100003508	0.150003508
7489	2241	2520	0.63	0.945	0.15	4	38	0	1	1013.776362	1.106212697	0.948712697	1.578712697
7489	10917	1440	0.85	1.275	0.15	4	38	0	1	648.1506877	1.495349743	1.282849743	2.132849743
7489	12749	1440	0.53	1.272	0.15	4	24	0	1	0	1.4045	1.272	1.802
7490	1962	1360	1	1.333	0.15	4	45	0	1	1514.514448	1.890510152	1.640510152	2.640510152
7490	2738	1540	0.28	0.56	0.15	4	28	0	1	1265.81	0.668341623	0.598341623	0.878341623
7491	7492	864	0.55	0.943	0.15	4	33	0	1	716.7870764	1.147505222	1.010005222	1.560005222
7491	7617	1980	0.06	0.144	0.15	4	24	0	1	440.3133503	0.159052825	0.144052825	0.204052825
7491	7620	2340	0.06	0.144	0.15	4	24	0	1	127.88	0.159000193	0.144000193	0.204000193
7492	7491	711	0.55	0.943	0.15	4	33	0	1	494.4133503	1.113573892	0.976073892	1.526073892
7492	7610	2040	0.06	0.144	0.15	4	24	0	1	867.8654116	0.159707526	0.144707526	0.204707526
7492	7611	1450	0.05	0.1	0.15	4	30	0	1	922.1676152	0.11495391	0.10245391	0.15245391
7492	7616	1450	0.09	0.18	0.15	4	30	0	1	76.65	0.202500211	0.180000211	0.270000211
7493	7472	405	0.43	1.032	0.15	4	25	0	1	0	1.1395	1.032	1.462
7493	10375	396	0.5	1.2	0.15	4	25	0	1	381.9504826	1.480782982	1.355782982	1.855782982
7493	12599	729	0.12	0.288	0.15	4	25	0	1	414.4614114	0.322513465	0.292513465	0.412513465
7494	7495	405	0.17	0.408	0.15	4	25	0	1	500.6490517	0.593410757	0.550910757	0.720910757
7494	10371	396	0.44	1.056	0.15	4	25	0	1	318.21	1.232043446	1.122043446	1.562043446
7494	12614	729	0.06	0.144	0.15	4	25	0	1	249.4200393	0.159295985	0.144295985	0.204295985
7495	4377	405	0.25	0.6	0.15	4	25	0	1	237.7999455	0.673197183	0.610697183	0.860697183
7495	7283	972	0.5	1	0.15	4	28	0	1	1243.75068	1.527123565	1.402123565	1.902123565
7495	7494	729	0.17	0.408	0.15	4	25	0	1	501.4000393	0.464195527	0.421695527	0.591695527
7495	7508	648	0.49	0.98	0.15	4	28	0	1	754.2775549	1.372362196	1.249862196	1.739862196
7496	10423	396	0.63	1.512	0.15	4	25	0	1	162.8737339	1.675990326	1.518490326	2.148490326
7496	12726	396	0.65	1.56	0.15	4	25	0	1	79.6882076	1.722883717	1.560383717	2.210383717
7497	2579	396	0.45	1.08	0.15	4	25	0	1	0	1.1925	1.08	1.53
7497	2580	396	0.36	0.864	0.15	4	22	0	1	0	0.954	0.864	1.224
7498	2266	2095.199951	0.4	0.8	0.15	4	28	0	1	2134.126378	1.029169471	0.929169471	1.329169471
7498	10416	2095.199951	0.63	1.26	0.15	4	28	0	1	2769.132112	1.994179624	1.836679624	2.466679624
7498	10417	396	0.52	1.248	0.15	4	25	0	1	340.0739959	1.479816649	1.349816649	1.869816649
7499	2057	1360	0.5	1.2	0.15	4	24	0	1	1357.095121	1.503467043	1.378467043	1.878467043
7499	7448	396	0.06	0.144	0.15	4	22	0	1	163.3880962	0.159625972	0.144625972	0.204625972
7499	7500	1360	0.5	1.2	0.15	4	24	0	1	171.4325924	1.325045445	1.200045445	1.700045445
7499	10379	405	0.9	2.16	0.15	4	23	0	1	357.7604714	2.582285122	2.357285122	3.257285122
7500	6277	396	0.05	0.12	0.15	4	22	0	1	494.7222992	0.17634678	0.16384678	0.21384678
7500	7499	1880	0.5	1.2	0.15	4	24	0	1	1181.683662	1.353096099	1.228096099	1.728096099
7500	7501	1880	0.5	1.2	0.15	4	24	0	1	0	1.325	1.2	1.7
7500	10378	1360	0.4	0.96	0.15	4	24	0	1	1056.557867	1.112454169	1.012454169	1.412454169
7501	6276	405	0.06	0.144	0.15	4	22	0	1	349.9067902	0.171034918	0.156034918	0.216034918
7501	7500	1360	0.5	1.2	0.15	4	24	0	1	701.9985793	1.337777968	1.212777968	1.712777968
7501	7502	1540	0.55	1.32	0.15	4	24	0	1	0	1.4575	1.32	1.87
7501	10383	405	0.43	1.032	0.15	4	22	0	1	208.223994	1.150316181	1.042816181	1.472816181
7502	6275	1440	0.05	0.086	0.15	4	32	0	1	2840.152343	0.293711898	0.281211898	0.331211898
7502	7501	1880	0.55	1.32	0.15	4	24	0	1	341.8085227	1.457716354	1.320216354	1.870216354
7502	7638	2160	0.43	0.737	0.15	4	32	0	1	2550.465738	1.059392727	0.951892727	1.381892727
7503	7667	1800	0.15	0.225	0.15	4	36	0	1	2033.826739	0.317509737	0.280009737	0.430009737
7503	7702	2100	0.4	0.6	0.15	4	36	0	1	936.5960564	0.703561022	0.603561022	1.003561022
7504	7567	450	0.51	1.224	0.15	4	25	0	1	537.2599089	1.724544257	1.597044257	2.107044257
7504	7596	1440	0.5	1	0.15	4	28	0	1	448.4493403	1.126410896	1.001410896	1.501410896
7504	10379	1400	0.5	1.2	0.15	4	24	0	1	978.013672	1.367868676	1.242868676	1.742868676
7505	7576	1360	0.55	1.1	0.15	4	28	0	1	390.2649731	1.238618836	1.101118836	1.651118836
7505	7580	405	0.25	0.6	0.15	4	22	0	1	84.54	0.662670872	0.600170872	0.850170872
7506	6479	1330	0.19	0.38	0.15	4	28	0	1	916.558963	0.44035612	0.39285612	0.58285612
7506	7507	810	0.5	1	0.15	4	28	0	1	177.6733545	1.125347249	1.000347249	1.500347249
7506	9633	1501	0.08	0.16	0.15	4	28	0	1	1046.854605	0.185678504	0.165678504	0.245678504
7507	6594	729	0.05	0.1	0.15	4	28	0	1	1351.623087	0.289757064	0.277257064	0.327257064
7507	7506	810	0.5	1	0.15	4	28	0	1	515.4569336	1.149599185	1.024599185	1.524599185
7507	10348	729	0.06	0.12	0.15	4	28	0	1	1033.472688	0.207704017	0.192704017	0.252704017
7508	2064	1920	0.25	0.6	0.15	4	24	0	1	1176.373404	0.675182895	0.612682895	0.862682895
7508	7495	891	0.49	0.98	0.15	4	28	0	1	1059.845075	1.396790378	1.274290378	1.764290378
7508	7568	648	0.5	1	0.15	4	28	0	1	535.5052494	1.194959414	1.069959414	1.569959414
7508	10376	1920	0.25	0.6	0.15	4	24	0	1	559.3226191	0.663148167	0.600648167	0.850648167
7509	3277	4000	0.5	0.401	0.15	4	62	0	2	6647.260408	0.984739817	0.859739817	1.359739817
7509	7630	4500	1.29	1.496	0.15	4	45	0	2	6005.518262	2.530327505	2.207827505	3.497827505
7510	12203	6000	1.4	1.124	0.15	4	62	0	2	12475.72753	4.625491157	4.275491157	5.675491157
7511	4534	2772	0.14	0.28	0.15	4	28	0	1	246.0054212	0.315002605	0.280002605	0.420002605
7511	4540	1944	0.06	0.12	0.15	4	28	0	1	697.6675091	0.135298594	0.120298594	0.180298594
7511	4542	1296	0.09	0.216	0.15	4	24	0	1	545.51149	0.239517046	0.217017046	0.307017046
7511	4543	2916	0.15	0.3	0.15	4	28	0	1	1044.926376	0.338242002	0.300742002	0.450742002
7512	6917	405	0.12	0.288	0.15	4	25	0	1	366.8630831	0.347085712	0.317085712	0.437085712
7512	6918	648	0.12	0.288	0.15	4	25	0	1	411.2890505	0.325010876	0.295010876	0.415010876
7513	2863	1920	0.06	0.12	0.15	4	28	0	1	1122.833246	0.137105371	0.122105371	0.182105371
7513	4377	405	0.5	1.2	0.15	4	25	0	1	181.46	1.332253975	1.207253975	1.707253975
7513	8082	1450	0.17	0.34	0.15	4	30	0	1	563.77	0.383665483	0.341165483	0.511165483
7514	2864	1920	0.06	0.144	0.15	4	24	0	1	750.697135	0.159504787	0.144504787	0.204504787
7514	8088	1450	0.12	0.24	0.15	4	30	0	1	591.73	0.270998447	0.240998447	0.360998447
7514	10376	1920	0.5	1.2	0.15	4	24	0	1	1357.133894	1.369932272	1.244932272	1.744932272
7515	2863	1920	0.17	0.34	0.15	4	28	0	1	1550.194898	0.404172573	0.361672573	0.531672573
7515	7436	1881	0.51	1.02	0.15	4	28	0	1	120.59	1.147502585	1.020002585	1.530002585
7515	7521	1368	0.5	1	0.15	4	28	0	1	136.9382382	1.125015061	1.000015061	1.500015061
7515	7525	1580	0.17	0.34	0.15	4	28	0	1	1566.846228	0.431822756	0.389322756	0.559322756
7516	2544	2700	0.07	0.14	0.15	4	28	0	1	1627.043699	0.160269243	0.142769243	0.212769243
7517	62	100000	0.13	0	0.15	4	25	0	3	193.37	0.0325	0	0.13
7517	2458	1422	0.33	0.66	0.15	4	28	0	1	1283.265699	0.808160344	0.725660344	1.055660344
7517	4068	1296	0.07	0.14	0.15	4	28	0	1	1102.465756	0.168496633	0.150996633	0.220996633
7517	9339	583.200012	0.07	0.168	0.15	4	22	0	1	176.02	0.185709112	0.168209112	0.238209112
7518	128	100000	0.25	0	0.15	4	25	0	3	362.45	0.0625	0	0.25
7518	2546	1440	0.19	0.38	0.15	4	28	0	1	1831.921621	0.576797467	0.529297467	0.719297467
7518	7338	1292	0.1	0.2	0.15	4	28	0	1	1150.543223	0.243866136	0.218866136	0.318866136
7518	7519	1620	0.14	0.28	0.15	4	28	0	1	2158.120357	0.447279297	0.412279297	0.552279297
